r,mdot,zc
6.448800477531715,1.7040056133482646,1.7256304323646225
6.8175455080349625,0.507540204562265,2.592117108314056
7.207375529149191,0.2766233538844024,3.2362358208556046
7.61949618920126,0.19721917232959507,3.752296849840637
8.055182075979044,0.16293913666488913,4.192663038382151
8.515780658717798,0.1474295813003602,4.6847102073393865
9.00271645549093,0.14160841080996334,5.044420070596584
9.517495438893858,0.14180082746470565,5.431749824945831
10.061709693646659,0.1462686595624153,5.848820230649375
10.63704234052034,0.15419323180186195,6.2979148880065665
11.245272741815183,0.1652015897160021,6.781492740831093
11.888282004490517,0.17919126878284658,7.302201539992747
12.568058797965593,0.19616609832879592,7.57736263876536
13.286705504584788,0.21622600271719533,8.159181354973313
14.04644472176879,0.2396580970882606,8.466635113189044
14.84962613596154,0.26657749919673307,9.116735551427995
15.698733789632168,0.29744110844366256,9.460271806598621
16.59639376380708,0.33250026094160157,10.186667448445629
17.545382299892374,0.3721151003201832,10.570520810009832
18.548634385905313,0.41675054210646095,10.968838509781778
19.609252833670066,0.46682643482407277,11.382165592043313
20.730517875051085,0.5227544949328615,11.811067639400605
21.91589730690314,0.5849592258994396,12.717966324154728
23.16905721611361,0.6539039507861906,12.717966324154728
24.493873317907056,0.7299752986858483,13.19720393061375
25.894442942478754,0.8136094142199366,13.694500138392414
27.375097707028637,0.905190752518486,14.210535430568902
28.940416912387487,1.0050648901090091,14.746015932141912
30.595241705667423,1.1133177274478723,14.746015932141912
32.344690052738734,1.2301466938129053,15.301674376267881
34.19417256683884,1.35553615133439,15.301674376267881
36.14940924226756,1.489450374795682,15.301674376267881
38.21644714492204,1.6313397033898602,15.878271106907937
40.4016791143834,1.7808824951145454,15.878271106907937
42.71186353539653,1.937623053856231,15.878271106907937
45.15414523989091,2.100759994133641,15.878271106907937
47.73607760418767,2.2694029421440987,15.878271106907937
50.46564590973386,2.4425654254412557,15.878271106907937
53.3512920396128,2.6191308640814386,15.878271106907937
56.40194058721133,2.798037503089289,15.878271106907937
59.62702645779077,2.9780367588040946,15.878271106907937
63.03652404832744,3.1579748824071863,15.878271106907937
66.64097809586777,3.336496074184894,16.476595119256483
70.45153628980532,3.512383533388732,16.476595119256483
74.47998374894092,3.6847290748396984,16.476595119256483
78.73877946995482,3.852633997307111,16.476595119256483
83.24109486001791,4.015357651978651,17.09746513937518
88.00085447271248,4.1713073938473935,17.09746513937518
93.03277907325037,4.320936675433103,17.09746513937518
98.35243116617696,4.463733820982625,17.7417307445096
103.9762631263684,4.598806784372087,17.7417307445096
109.92166808217829,4.727358898869861,18.410273525621605
116.20703370810389,4.8478471406481525,18.410273525621605
122.85179909333841,4.962197440672413,19.10400829372818
129.87651486209043,5.069362870860246,19.10400829372818
137.30290673160712,5.1706269925747765,19.82388433169749
145.15394270447217,5.266630577527363,19.82388433169749
153.45390410298543,5.356542016609306,20.570886693214955
162.22846066531773,5.442174428157183,21.34603755069699
171.50474993569455,5.523873621394912,22.150397593996626
181.31146119414166,5.6007713779078765,22.150397593996626
191.6789241853694,5.674151296741138,22.985067481815197
202.63920292120906,5.744380212790089,23.851189347805928
214.22619484671128,5.811666358135731,24.74994836343047
226.47573567660243,5.87544304035521,24.74994836343047
239.42571022633112,5.9355727855172065,25.68257435970689
253.11616958048094,5.992625743009131,26.65034351006826
267.5894549609186,6.046480378555337,27.654580076634627
282.8903286777745,6.0969277235725405,28.69665822228788
299.06611256825175,6.1432813302705975,28.69665822228788
316.1668343514254,6.184547138262295,29.778003891029133
334.2453823516659,6.22119826160886,30.900096759191598
353.357669069212,6.252810091632073,32.06447226017888
373.5628041037754,6.279190380654419,33.27272368549952
394.9232769659857,6.299067366420176,33.27272368549952
417.5051503420717,6.311055961414859,34.52650436497234
441.3782644094921,6.315849513732034,35.82752992908634
466.6164528354183,6.312728382342441,37.17758065661061
493.2977711260987,6.300923886984684,37.17758065661061
521.5047380333303,6.277889210163846,38.57850391066675
551.3245907646544,6.245114602101871,40.03221666659722
582.8495547865705,6.2018025711403695,41.540708135088664
616.1771290552108,6.1453665405524,41.540708135088664
651.4103875566169,6.076695616664442,43.10604248413962
688.658298089218,5.9955064152769895,44.73036166359721
728.0360592744141,5.8986569133167475,44.73036166359721
769.6654568375652,5.788950177986031,46.41588833612779
813.6752402612722,5.663806689400008,46.41588833612779
860.2015209758399,5.523778322720563,48.16492891863252
909.388193318443,5.368266168240717,48.16492891863252
961.3873795628979,5.199301246714429,49.97987673826896
1016.3599003964226,5.014012789286125,49.97987673826896
1074.4757722984493,4.815375086287357,49.97987673826896
1135.9147333597537,4.603607499237309,51.863215307398
1200.8667991681455,4.3782457877741106,51.863215307398
1269.5328504799209,4.141977390269875,51.863215307398
1342.1252544946096,3.900196635456526,51.863215307398
1418.8685216544607,3.7076505633641488,53.81752172193698
1500.0000000000005,3.5217380556425746,57.949835680036365
