r,mdot,zc
6.448800477531715,1.1829803815071736,1.9281488702019511
6.8175455080349625,0.35217327008333604,2.7911497163753864
7.207375529149191,0.19311274249906285,3.4847263129172585
7.61949618920126,0.13834829750135064,4.040412470021796
8.055182075979044,0.1148361649070281,4.5145916490051095
8.515780658717798,0.10431899862644786,5.044420070596584
9.00271645549093,0.10060101105803203,5.636428679932832
9.517495438893858,0.10120745986877405,6.069215106410441
10.061709693646659,0.10491781704026226,6.781492740831093
10.63704234052034,0.11124074563024858,7.302201539992747
11.245272741815183,0.11998390023383876,7.862892340741142
11.888282004490517,0.1311299060898872,8.466635113189044
12.568058797965593,0.1447885245206845,9.116735551427995
13.286705504584788,0.16116514894825457,9.816753173311739
14.04644472176879,0.1805153399224245,10.186667448445629
14.84962613596154,0.20309250396450348,10.968838509781778
15.698733789632168,0.2294152414450234,11.811067639400605
16.59639376380708,0.2599542288496641,12.717966324154728
17.545382299892374,0.2950828523779324,13.19720393061375
18.548634385905313,0.3355173686314602,14.210535430568902
19.609252833670066,0.3818841005466411,14.746015932141912
20.730517875051085,0.434830122834153,15.878271106907937
21.91589730690314,0.49519149631864107,16.476595119256483
23.16905721611361,0.5638524854270096,17.7417307445096
24.493873317907056,0.6415305777516237,18.410273525621605
25.894442942478754,0.7295231558742453,19.82388433169749
27.375097707028637,0.828307622556055,20.570886693214955
28.940416912387487,0.9393563363696171,21.34603755069699
30.595241705667423,1.0637061050206496,22.150397593996626
32.344690052738734,1.2025123918204892,22.985067481815197
34.19417256683884,1.3565515535761719,23.851189347805928
36.14940924226756,1.5267769410195082,24.74994836343047
38.21644714492204,1.7141116009680328,25.68257435970689
40.4016791143834,1.919132498369077,26.65034351006826
42.71186353539653,2.142835997671383,27.654580076634627
45.15414523989091,2.384723325244292,28.69665822228788
47.73607760418767,2.6441302017597823,28.69665822228788
50.46564590973386,2.921362304503575,29.778003891029133
53.3512920396128,3.2144791611235557,29.778003891029133
56.40194058721133,3.522689560012983,30.900096759191598
59.62702645779077,3.841147092007828,30.900096759191598
63.03652404832744,4.169603263048659,30.900096759191598
66.64097809586777,4.5040883823765965,30.900096759191598
70.45153628980532,4.840551575822314,30.900096759191598
74.47998374894092,5.175348253059042,30.900096759191598
78.73877946995482,5.504859294620337,30.900096759191598
83.24109486001791,5.825197627305237,30.900096759191598
88.00085447271248,6.133296528872127,30.900096759191598
93.03277907325037,6.425986309784604,30.900096759191598
98.35243116617696,6.700847093542405,30.900096759191598
103.9762631263684,6.956625884775396,30.900096759191598
109.92166808217829,7.192488617342815,30.900096759191598
116.20703370810389,7.407271069414402,30.900096759191598
122.85179909333841,7.599340948352145,32.06447226017888
129.87651486209043,7.770970933912473,32.06447226017888
137.30290673160712,7.9225783917312045,32.06447226017888
145.15394270447217,8.056212229933973,32.06447226017888
153.45390410298543,8.17205432477876,33.27272368549952
162.22846066531773,8.269353578687062,33.27272368549952
171.50474993569455,8.354539520948073,33.27272368549952
181.31146119414166,8.422909827842053,34.52650436497234
191.6789241853694,8.480275412523476,34.52650436497234
202.63920292120906,8.527786170737224,35.82752992908634
214.22619484671128,8.563902235753915,35.82752992908634
226.47573567660243,8.59511582444325,37.17758065661061
239.42571022633112,8.617391033044152,37.17758065661061
253.11616958048094,8.635109433136579,37.17758065661061
267.5894549609186,8.643647155006235,38.57850391066675
282.8903286777745,8.65311150557899,40.03221666659722
299.06611256825175,8.654566029600993,40.03221666659722
316.1668343514254,8.660063036844788,41.540708135088664
334.2453823516659,8.64976606355949,41.540708135088664
353.357669069212,8.635307747149518,43.10604248413962
373.5628041037754,8.622154388850642,44.73036166359721
394.9232769659857,8.600323651708939,44.73036166359721
417.5051503420717,8.573491845827899,46.41588833612779
441.3782644094921,8.543864459784857,48.16492891863252
466.6164528354183,8.50430849329946,48.16492891863252
493.2977711260987,8.460548365086156,49.97987673826896
521.5047380333303,8.408343413807946,49.97987673826896
551.3245907646544,8.346879311580084,51.863215307398
582.8495547865705,8.278187511120352,53.81752172193698
616.1771290552108,8.195855978469309,53.81752172193698
651.4103875566169,8.11041949494061,55.84547018776935
688.658298089218,8.007213677446078,55.84547018776935
728.0360592744141,7.8920367900669195,57.949835680036365
769.6654568375652,7.765715105173405,57.949835680036365
813.6752402612722,7.631505656501618,62.39944441689816
860.2015209758399,7.479553460039574,60.13349774031785
909.388193318443,7.309427938138003,62.39944441689816
961.3873795628979,7.116922537952112,64.7507763535091
1016.3599003964226,6.914281548880077,64.7507763535091
1074.4757722984493,6.696354407606302,64.7507763535091
1135.9147333597537,6.462712474182077,67.19071103214425
1200.8667991681455,6.210649410802104,67.19071103214425
1269.5328504799209,5.942279208505572,67.19071103214425
1342.1252544946096,5.644938710222193,69.72258717575124
1418.8685216544607,5.283680968646761,69.72258717575124
1500.0000000000005,4.684936106334222,72.34986931682565
