r,mdot,zc
6.448800477531715,8.328890557749622,0.4231613793450883
6.8175455080349625,3.5940657544179437,2.319860377736923
7.207375529149191,2.0467237882643654,3.358183455343217
7.61949618920126,1.4719069126726387,4.192663038382151
8.055182075979044,1.2076160037932708,4.86123916248023
8.515780658717798,1.0739282732318023,5.636428679932832
9.00271645549093,1.0072755899461,6.2979148880065665
9.517495438893858,0.9799384482424541,7.037032523411161
10.061709693646659,0.9781413335737963,7.57736263876536
10.63704234052034,0.9951041694930025,8.159181354973313
11.245272741815183,1.0264208699932516,9.116735551427995
11.888282004490517,1.069626546939495,9.460271806598621
12.568058797965593,1.12321741747663,10.186667448445629
13.286705504584788,1.1864519250297942,10.968838509781778
14.04644472176879,1.2590132326683767,11.811067639400605
14.84962613596154,1.339948695484613,12.256131546707982
15.698733789632168,1.4296158737397024,13.19720393061375
16.59639376380708,1.5270086881150275,13.694500138392414
17.545382299892374,1.632528146352681,14.210535430568902
18.548634385905313,1.7460075243592994,14.746015932141912
19.609252833670066,1.8667002968487099,15.301674376267881
20.730517875051085,1.9941632454476943,15.878271106907937
21.91589730690314,2.127793748083155,16.476595119256483
23.16905721611361,2.266763259961896,16.476595119256483
24.493873317907056,2.408794782546727,17.09746513937518
25.894442942478754,2.552714067111884,17.09746513937518
27.375097707028637,2.6957040391661558,17.09746513937518
28.940416912387487,2.834318598627696,17.09746513937518
30.595241705667423,2.9641062867327217,16.476595119256483
32.344690052738734,3.0804644270542294,15.878271106907937
34.19417256683884,3.1786989823672496,15.301674376267881
36.14940924226756,3.253393439286373,14.746015932141912
38.21644714492204,3.3021180388473574,14.210535430568902
40.4016791143834,3.3236736801576487,13.694500138392414
42.71186353539653,3.3175180479095814,13.19720393061375
45.15414523989091,3.283469222512885,13.19720393061375
47.73607760418767,3.2248852624808437,12.717966324154728
50.46564590973386,3.1419367355157757,12.717966324154728
53.3512920396128,3.037855488357993,12.256131546707982
56.40194058721133,2.913237845262791,12.256131546707982
59.62702645779077,2.773672204927657,12.256131546707982
63.03652404832744,2.6215190598141622,12.256131546707982
66.64097809586777,2.4575113476633255,11.811067639400605
70.45153628980532,2.2882511219639676,12.256131546707982
74.47998374894092,2.10992826899191,11.811067639400605
78.73877946995482,1.9322070616883158,11.811067639400605
83.24109486001791,1.7554868776151367,11.811067639400605
88.00085447271248,1.5816444217051429,11.382165592043313
93.03277907325037,1.4122771476129468,11.382165592043313
98.35243116617696,1.2511326499484625,11.382165592043313
103.9762631263684,1.0993526495725607,11.382165592043313
109.92166808217829,0.9576504313236679,10.968838509781778
116.20703370810389,0.8269235946675857,10.968838509781778
122.85179909333841,0.7080776955544442,10.968838509781778
129.87651486209043,0.6010315138381361,10.570520810009832
137.30290673160712,0.5057266730637153,10.570520810009832
145.15394270447217,0.4222082204331505,10.186667448445629
153.45390410298543,0.34987281982284013,10.186667448445629
162.22846066531773,0.28823226534762286,9.816753173311739
171.50474993569455,0.23576993496182824,9.816753173311739
181.31146119414166,0.1919512402469018,9.460271806598621
191.6789241853694,0.15585147857051634,9.460271806598621
202.63920292120906,0.12619440405765725,9.116735551427995
214.22619484671128,0.10223974227384441,9.116735551427995
226.47573567660243,0.08302916005146894,8.785674324568328
239.42571022633112,0.06778346643072511,8.785674324568328
253.11616958048094,0.055778259176872985,8.466635113189044
267.5894549609186,0.04632254940229884,8.466635113189044
282.8903286777745,0.03901395267564885,8.466635113189044
299.06611256825175,0.03332636063229314,8.159181354973313
316.1668343514254,0.028845174470850405,8.159181354973313
334.2453823516659,0.02537399346734126,8.159181354973313
353.357669069212,0.02032826398111277,8.159181354973313
373.5628041037754,0.01931767210113771,8.159181354973313
394.9232769659857,0.018697304703133792,8.159181354973313
417.5051503420717,0.01724132344326216,8.159181354973313
441.3782644094921,0.016017815813029572,8.159181354973313
466.6164528354183,0.014728658170908467,8.159181354973313
493.2977711260987,0.01389690673793877,8.159181354973313
521.5047380333303,0.013139925214937833,8.466635113189044
551.3245907646544,0.01240286471191749,8.466635113189044
582.8495547865705,0.011721813510043677,8.466635113189044
616.1771290552108,0.011079207502729605,8.466635113189044
651.4103875566169,0.010476998085350272,8.466635113189044
688.658298089218,0.009915397201336032,8.466635113189044
728.0360592744141,0.009385640474718777,8.466635113189044
769.6654568375652,0.00888984778575236,8.466635113189044
813.6752402612722,0.00842205720870999,8.466635113189044
860.2015209758399,0.007982700948484063,8.466635113189044
909.388193318443,0.0075555562970402385,8.785674324568328
961.3873795628979,0.007152516457675742,8.785674324568328
1016.3599003964226,0.00677185818853502,8.785674324568328
1074.4757722984493,0.006413170073157319,8.785674324568328
1135.9147333597537,0.006074444036073435,8.785674324568328
1200.8667991681455,0.0057549835520383594,8.785674324568328
1269.5328504799209,0.005452482266374119,8.785674324568328
1342.1252544946096,0.005166429118719141,8.785674324568328
1418.8685216544607,0.004894100978799002,8.785674324568328
1500.0000000000005,0.004623506079132702,8.785674324568328
