r,mdot,zc
6.448800477531715,3.839975919854151,1.48830096398533
6.8175455080349625,1.182702447931686,2.6897931020215227
7.207375529149191,0.6491448468345404,3.358183455343217
7.61949618920126,0.4619089627960052,4.040412470021796
8.055182075979044,0.3787297152189113,4.5145916490051095
8.515780658717798,0.3389060540264629,5.044420070596584
9.00271645549093,0.3211613963108163,5.636428679932832
9.517495438893858,0.3167187490036692,6.069215106410441
10.061709693646659,0.3213283356775335,6.781492740831093
10.63704234052034,0.33284975070046946,7.302201539992747
11.245272741815183,0.35025176506141736,7.862892340741142
11.888282004490517,0.3729675446808915,8.466635113189044
12.568058797965593,0.4007207955992013,8.785674324568328
13.286705504584788,0.43341804582506854,9.460271806598621
14.04644472176879,0.47138139007504326,10.186667448445629
14.84962613596154,0.5147338476299421,10.570520810009832
15.698733789632168,0.5636680281588937,11.382165592043313
16.59639376380708,0.6186876787310048,11.811067639400605
17.545382299892374,0.6800215952870732,12.717966324154728
18.548634385905313,0.7481141062242019,13.19720393061375
19.609252833670066,0.8235442557032422,13.694500138392414
20.730517875051085,0.9065267244376213,14.746015932141912
21.91589730690314,0.9975218546803575,15.301674376267881
23.16905721611361,1.0969814533450957,15.878271106907937
24.493873317907056,1.2053989978009165,16.476595119256483
25.894442942478754,1.3230996129562766,17.09746513937518
27.375097707028637,1.4502440915638304,17.7417307445096
28.940416912387487,1.5871902718529491,18.410273525621605
30.595241705667423,1.733492828828296,18.410273525621605
32.344690052738734,1.8894898215401175,19.10400829372818
34.19417256683884,2.054840598933196,19.10400829372818
36.14940924226756,2.229022083529042,19.82388433169749
38.21644714492204,2.4105143478192206,19.82388433169749
40.4016791143834,2.598760339783538,19.82388433169749
42.71186353539653,2.792239822001957,19.82388433169749
45.15414523989091,2.9894309791710594,19.82388433169749
47.73607760418767,3.1878094273737987,19.10400829372818
50.46564590973386,3.385816407701946,19.10400829372818
53.3512920396128,3.581714139361793,19.10400829372818
56.40194058721133,3.773630059191072,18.410273525621605
59.62702645779077,3.9596010494332514,18.410273525621605
63.03652404832744,4.13905981780341,18.410273525621605
66.64097809586777,4.311100091416462,18.410273525621605
70.45153628980532,4.474844707443962,18.410273525621605
74.47998374894092,4.630004769316072,18.410273525621605
78.73877946995482,4.776189440301447,18.410273525621605
83.24109486001791,4.914020712784408,18.410273525621605
88.00085447271248,5.043911163659266,18.410273525621605
93.03277907325037,5.164469942960144,19.10400829372818
98.35243116617696,5.27716920848217,19.10400829372818
103.9762631263684,5.382956652471977,19.10400829372818
109.92166808217829,5.481905170212099,19.82388433169749
116.20703370810389,5.574011480299154,19.82388433169749
122.85179909333841,5.661039074253166,20.570886693214955
129.87651486209043,5.74255280130215,20.570886693214955
137.30290673160712,5.8168404934440225,21.34603755069699
145.15394270447217,5.889565916055118,21.34603755069699
153.45390410298543,5.955748937878295,22.150397593996626
162.22846066531773,6.018889171056929,22.150397593996626
171.50474993569455,6.076934396500313,22.985067481815197
181.31146119414166,6.128610629372952,23.851189347805928
191.6789241853694,6.177977609709894,23.851189347805928
202.63920292120906,6.219843060677204,24.74994836343047
214.22619484671128,6.25747145877526,25.68257435970689
226.47573567660243,6.289505878338427,25.68257435970689
239.42571022633112,6.314818516025382,26.65034351006826
253.11616958048094,6.335337880862298,27.654580076634627
267.5894549609186,6.348327156878588,28.69665822228788
282.8903286777745,6.352416083134612,28.69665822228788
299.06611256825175,6.348961864232456,29.778003891029133
316.1668343514254,6.337340205069405,29.778003891029133
334.2453823516659,6.318592661379912,30.900096759191598
353.357669069212,6.285648379116393,32.06447226017888
373.5628041037754,6.242606695547087,32.06447226017888
394.9232769659857,6.189150317422567,33.27272368549952
417.5051503420717,6.123447203590686,33.27272368549952
441.3782644094921,6.0445911689850425,34.52650436497234
466.6164528354183,5.953634934200848,34.52650436497234
493.2977711260987,5.849072019216472,35.82752992908634
521.5047380333303,5.731801651935401,35.82752992908634
551.3245907646544,5.597998248434564,37.17758065661061
582.8495547865705,5.449952122727464,37.17758065661061
616.1771290552108,5.286946018745838,38.57850391066675
651.4103875566169,5.1107224797990884,38.57850391066675
688.658298089218,4.9222082172210255,38.57850391066675
728.0360592744141,4.7179487557606,40.03221666659722
769.6654568375652,4.50305972747259,40.03221666659722
813.6752402612722,4.275367978409884,40.03221666659722
860.2015209758399,4.04018632386551,40.03221666659722
909.388193318443,3.79571974543112,40.03221666659722
961.3873795628979,3.546148149478934,40.03221666659722
1016.3599003964226,3.292271728536415,40.03221666659722
1074.4757722984493,3.033753607136478,40.03221666659722
1135.9147333597537,2.7754624779535817,40.03221666659722
1200.8667991681455,2.521997614393686,40.03221666659722
1269.5328504799209,2.27314114861429,38.57850391066675
1342.1252544946096,2.0298693184598218,38.57850391066675
1418.8685216544607,1.7908375727458477,38.57850391066675
1500.0000000000005,1.5404932719642797,38.57850391066675
