r,mdot,zc
6.448800477531715,5.17195300962973,0.29232331419214963
6.8175455080349625,2.7021363882922436,2.154434690031884
7.207375529149191,1.5491827061682866,3.358183455343217
7.61949618920126,1.1102934220276668,4.192663038382151
8.055182075979044,0.905154522057084,4.86123916248023
8.515780658717798,0.7986316403903515,5.636428679932832
9.00271645549093,0.7423742062803788,6.2979148880065665
9.517495438893858,0.7150827095630554,7.037032523411161
10.061709693646659,0.7064558249011693,7.57736263876536
10.63704234052034,0.7106808162160981,8.466635113189044
11.245272741815183,0.724457903188799,9.116735551427995
11.888282004490517,0.7459010237933134,9.816753173311739
12.568058797965593,0.7737013475799664,10.186667448445629
13.286705504584788,0.8067101760002662,10.968838509781778
14.04644472176879,0.8447096526188395,11.811067639400605
14.84962613596154,0.8868176608283131,12.256131546707982
15.698733789632168,0.9329370077172312,12.717966324154728
16.59639376380708,0.9824018364192721,13.694500138392414
17.545382299892374,1.0348011189385948,14.210535430568902
18.548634385905313,1.089660620000653,14.210535430568902
19.609252833670066,1.1463871094803622,14.746015932141912
20.730517875051085,1.2043423581661732,15.301674376267881
21.91589730690314,1.2621722792425065,15.301674376267881
23.16905721611361,1.3186419781297465,15.301674376267881
24.493873317907056,1.371448331206737,14.746015932141912
25.894442942478754,1.4177661328472912,14.210535430568902
27.375097707028637,1.453373941924286,13.19720393061375
28.940416912387487,1.4729813625157455,11.811067639400605
30.595241705667423,1.4728912600603112,10.570520810009832
32.344690052738734,1.453696015562621,9.460271806598621
34.19417256683884,1.4169047991525583,8.785674324568328
36.14940924226756,1.3656924430050654,8.159181354973313
38.21644714492204,1.3025350337472192,7.862892340741142
40.4016791143834,1.2295128919999763,7.57736263876536
42.71186353539653,1.1500432329326788,7.302201539992747
45.15414523989091,1.0653192764198385,7.037032523411161
47.73607760418767,0.9774743147876471,7.037032523411161
50.46564590973386,0.8885232155050607,6.781492740831093
53.3512920396128,0.7997139992236709,6.535232520376655
56.40194058721133,0.7121852481883051,6.535232520376655
59.62702645779077,0.6281685064943422,6.2979148880065665
63.03652404832744,0.5482375018204078,6.2979148880065665
66.64097809586777,0.47300851239749564,6.069215106410441
70.45153628980532,0.4038116887942567,5.848820230649375
74.47998374894092,0.34078259856275045,5.848820230649375
78.73877946995482,0.28424564973261923,5.636428679932832
83.24109486001791,0.2341244499542244,5.431749824945831
88.00085447271248,0.190683837152221,5.234503590161747
93.03277907325037,0.15325812430626834,5.234503590161747
98.35243116617696,0.12161517316870579,5.044420070596584
103.9762631263684,0.09519721467306914,4.86123916248023
109.92166808217829,0.07359001491261077,4.5145916490051095
116.20703370810389,0.056100535859691936,4.350650703075626
122.85179909333841,0.042230081915867024,4.192663038382151
129.87651486209043,0.03139884069162095,3.8936906635375657
137.30290673160712,0.023035673303733663,3.752296849840637
145.15394270447217,0.016728656076851103,3.4847263129172585
153.45390410298543,0.01200588226755411,3.358183455343217
162.22846066531773,0.008543896046530986,3.118716540493036
171.50474993569455,0.006039775145780031,2.8963256442911587
181.31146119414166,0.004245715128226054,2.7911497163753864
191.6789241853694,0.0029860260129069617,2.592117108314056
202.63920292120906,0.0021211569974064304,2.407277210460739
214.22619484671128,0.0015189593679630282,2.319860377736923
226.47573567660243,0.0011101492158769083,2.235617962404779
239.42571022633112,0.000833541631896335,2.154434690031884
253.11616958048094,0.0006467507042059606,2.0761994722121386
267.5894549609186,0.00036172084550906624,1.9281488702019511
282.8903286777745,0.00034183449816179253,1.9281488702019511
299.06611256825175,0.00032425437306734514,1.9281488702019511
316.1668343514254,0.000306457820953237,1.9281488702019511
334.2453823516659,0.0002887863707901647,2.0008052545562056
353.357669069212,0.00027265480105633075,2.0008052545562056
373.5628041037754,0.00025797354725426,2.0008052545562056
394.9232769659857,0.00024433140686422854,2.0008052545562056
417.5051503420717,0.0002316286177477559,2.0008052545562056
441.3782644094921,0.00021972351814366655,2.0008052545562056
466.6164528354183,0.00020857500394056054,2.0008052545562056
493.2977711260987,0.0001976100790567055,2.0761994722121386
521.5047380333303,0.00018729900549109687,2.0761994722121386
551.3245907646544,0.00017759942000645653,2.0761994722121386
582.8495547865705,0.00016847238739604536,2.0761994722121386
616.1771290552108,0.00015987326874342597,2.0761994722121386
651.4103875566169,0.0001517652432704022,2.0761994722121386
688.658298089218,0.00014411282182880388,2.0761994722121386
728.0360592744141,0.00013680295136545814,2.154434690031884
769.6654568375652,0.00012969949255420103,2.154434690031884
813.6752402612722,0.0001229903256497109,2.154434690031884
860.2015209758399,0.0001166504090557101,2.154434690031884
909.388193318443,0.00011065310718133373,2.154434690031884
961.3873795628979,0.00010498895451695317,2.154434690031884
1016.3599003964226,9.96246867807839e-5,2.154434690031884
1074.4757722984493,9.45501806555738e-5,2.154434690031884
1135.9147333597537,8.974431325865067e-5,2.154434690031884
1200.8667991681455,8.519088201394615e-5,2.154434690031884
1269.5328504799209,8.083091646331796e-5,2.235617962404779
1342.1252544946096,7.662124046521729e-5,2.235617962404779
1418.8685216544607,7.263430906464486e-5,2.235617962404779
1500.0000000000005,6.884896309486535e-5,2.235617962404779
