r,mdot,zc
6.448800477531715,7.3240970487578725,0.326630115824352
6.8175455080349625,3.398182317756394,2.0761994722121386
7.207375529149191,1.944865161570248,3.2362358208556046
7.61949618920126,1.4031818647833163,3.8936906635375657
8.055182075979044,1.1555840330739333,4.6847102073393865
8.515780658717798,1.0322941353824169,5.234503590161747
9.00271645549093,0.9726463442655343,5.848820230649375
9.517495438893858,0.9503479762219945,6.535232520376655
10.061709693646659,0.9523187729486722,7.037032523411161
10.63704234052034,0.9719363135364654,7.57736263876536
11.245272741815183,1.0050396257050476,8.159181354973313
11.888282004490517,1.049215525625697,8.785674324568328
12.568058797965593,1.1030545309968356,9.460271806598621
13.286705504584788,1.1655058283637223,9.816753173311739
14.04644472176879,1.2354952180241587,10.570520810009832
14.84962613596154,1.3126938487055657,10.968838509781778
15.698733789632168,1.396525767731347,11.382165592043313
16.59639376380708,1.4862086798176293,11.811067639400605
17.545382299892374,1.5809928431681006,12.256131546707982
18.548634385905313,1.6801115741800374,12.717966324154728
19.609252833670066,1.7819834213831798,12.717966324154728
20.730517875051085,1.8850834273970078,12.717966324154728
21.91589730690314,1.986848277215494,12.717966324154728
23.16905721611361,2.0837223721367777,12.256131546707982
24.493873317907056,2.170848927349375,11.382165592043313
25.894442942478754,2.2418960773006376,10.570520810009832
27.375097707028637,2.2908791846548864,9.460271806598621
28.940416912387487,2.315228300093702,8.466635113189044
30.595241705667423,2.316771576008168,7.57736263876536
32.344690052738734,2.298772425761706,7.037032523411161
34.19417256683884,2.2638039088257558,6.781492740831093
36.14940924226756,2.214578368061599,6.535232520376655
38.21644714492204,2.1529966676569368,6.2979148880065665
40.4016791143834,2.080583021354634,6.2979148880065665
42.71186353539653,1.998750759808464,6.069215106410441
45.15414523989091,1.9089443381873203,6.069215106410441
47.73607760418767,1.8124340744368772,6.069215106410441
50.46564590973386,1.7100163090307856,5.848820230649375
53.3512920396128,1.6031880727620405,5.848820230649375
56.40194058721133,1.4933735581011303,5.848820230649375
59.62702645779077,1.381627663486308,5.848820230649375
63.03652404832744,1.2691466587396107,5.636428679932832
66.64097809586777,1.156986243087698,5.636428679932832
70.45153628980532,1.046504911858907,5.636428679932832
74.47998374894092,0.9388144699075244,5.636428679932832
78.73877946995482,0.8349173240886182,5.431749824945831
83.24109486001791,0.7356299551411997,5.431749824945831
88.00085447271248,0.6420246628580204,5.431749824945831
93.03277907325037,0.5546313316746273,5.234503590161747
98.35243116617696,0.4740982257649938,5.234503590161747
103.9762631263684,0.4006645814899565,5.044420070596584
109.92166808217829,0.3346869244808107,4.86123916248023
116.20703370810389,0.2761305072238807,4.6847102073393865
122.85179909333841,0.22488142140501452,4.5145916490051095
129.87651486209043,0.18064991085011955,4.350650703075626
137.30290673160712,0.1430590531794217,4.192663038382151
145.15394270447217,0.11160103465406337,3.8936906635375657
153.45390410298543,0.08568108532548747,3.752296849840637
162.22846066531773,0.06468967718270204,3.4847263129172585
171.50474993569455,0.0479901755146921,3.2362358208556046
181.31146119414166,0.03494759539116438,3.0054648049020614
191.6789241853694,0.024942834445480688,2.6897931020215227
202.63920292120906,0.017433159415344988,2.407277210460739
214.22619484671128,0.011915601578725706,2.154434690031884
226.47573567660243,0.007950725490742832,1.8581308986444507
239.42571022633112,0.005170409617288333,1.6025783712413846
253.11616958048094,0.0032712003422188845,1.3319808836657379
267.5894549609186,0.0020085133474328407,1.1070741414516005
282.8903286777745,0.001196043880358645,0.8867295157341466
299.06611256825175,0.0006898036004756851,0.7370040586690028
316.1668343514254,0.00038363730355306657,0.5688792333048909
334.2453823516659,0.00020310109478621863,0.37871565068665713
353.357669069212,0.00010352116068175744,0.27147818672390656
373.5628041037754,5.151313469972642e-5,0.20193931722345415
394.9232769659857,2.4686839283037813e-5,0.14475799869555953
